image,variance,entropy,sobel_mean,rms_contrast,laplacian_var,skewness,kurtosis,edge_density,megapixels,aspect_ratio
/home/user/tesi/datasets/clic2020/train/alejandro-escamilla-25.png,5987.50390625,5.935087203979492,56.5977668762207,0.303446888923645,799.0965576171875,0.8823199272155762,-0.22674036026000977,0.09621818576756802,1.510016,1.49800796812749
/home/user/tesi/datasets/clic2020/train/aleks-dorohovich-26.png,2700.092041015625,7.27301025390625,32.77494812011719,0.20377418398857117,312.6971130371094,-0.6219912171363831,-0.29419517517089844,0.03536125123678275,2.258885,1.4906580016246953
/home/user/tesi/datasets/clic2020/train/aleks-dorohovich-38.png,5254.85791015625,6.556396961212158,88.31962585449219,0.28427618741989136,1414.1656494140625,0.3660096526145935,-0.9708991050720215,0.13193527765023977,2.509056,1.4938271604938271
/home/user/tesi/datasets/clic2020/train/aleksandra-boguslawska-288.png,2854.242919921875,7.117223739624023,68.73555755615234,0.20951029658317566,2125.171875,-0.6789174675941467,-0.8716375827789307,0.13772618910845588,2.78528,1.5058823529411764
/home/user/tesi/datasets/clic2020/train/aleksi-tappura-445.png,4504.95654296875,7.150265216827393,36.476688385009766,0.26321181654930115,551.2920532226562,0.17501041293144226,-1.275802731513977,0.019752704991703538,2.777088,1.5103244837758112
/home/user/tesi/datasets/clic2020/train/ales-krivec-1211.png,4313.58056640625,5.59235954284668,79.72998809814453,0.25756025314331055,2766.512451171875,0.2303040325641632,-1.5429704189300537,0.11213148449022861,2.777088,1.5103244837758112
/home/user/tesi/datasets/clic2020/train/ales-krivec-2051.png,2734.776123046875,6.475966453552246,86.10380554199219,0.20507878065109253,1440.9630126953125,0.19519297778606415,-0.9479398727416992,0.1808635520372419,2.777088,1.5103244837758112
/home/user/tesi/datasets/clic2020/train/ales-krivec-26511.png,2905.98681640625,7.018282890319824,48.56436538696289,0.21140089631080627,720.9259033203125,0.019801726564764977,-0.930457353591919,0.09072822884046625,2.942976,1.4251913709116215
/home/user/tesi/datasets/clic2020/train/ales-krivec-2892.png,2453.294921875,4.950441837310791,102.24788665771484,0.19423818588256836,2205.259765625,2.0238001346588135,4.177277088165283,0.1829304447467081,2.799616,1.4981711777615216
/home/user/tesi/datasets/clic2020/train/ales-krivec-3727.png,2935.08203125,5.561538219451904,98.54997253417969,0.21245644986629486,2488.675537109375,1.1048073768615723,0.32189488410949707,0.17561587017648134,2.799616,1.4981711777615216
/home/user/tesi/datasets/clic2020/train/ales-krivec-3728.png,5915.71923828125,7.047701835632324,79.26080322265625,0.3016224503517151,2529.415771484375,-0.42430269718170166,-1.387832522392273,0.13113834182973666,2.799616,1.4981711777615216
/home/user/tesi/datasets/clic2020/train/ales-krivec-434.png,3686.19873046875,6.35050106048584,60.10734176635742,0.2380944788455963,1002.011962890625,0.07806630432605743,-1.3428077697753906,0.09438951880530974,2.777088,1.5103244837758112
/home/user/tesi/datasets/clic2020/train/ales-krivec-731.png,3617.991943359375,6.619349002838135,49.09135818481445,0.23588138818740845,614.7367553710938,0.15956826508045197,-1.4419152736663818,0.07284896985619468,2.777088,1.5103244837758112
/home/user/tesi/datasets/clic2020/train/alex-siale-95113.png,1800.543212890625,6.51101016998291,61.79002380371094,0.16640320420265198,1549.7156982421875,0.5661091804504395,-0.006385087966918945,0.11177991929945055,2.79552,1.5003663003663004
/home/user/tesi/datasets/clic2020/train/alex-talmon-192.png,5441.72216796875,7.2193522453308105,70.31381225585938,0.289286345243454,2346.72021484375,-0.03661331161856651,-1.2198985815048218,0.12787679513481828,1.09184,1.5005861664712778
/home/user/tesi/datasets/clic2020/train/alex-wong-17993.png,6247.88720703125,6.007107257843018,118.01912689208984,0.309974730014801,3644.374755859375,0.3827814757823944,-1.581825613975525,0.11537137992216118,2.79552,1.5003663003663004
/home/user/tesi/datasets/clic2020/train/alex-wong-17997.png,3904.502685546875,7.040167331695557,47.58247375488281,0.24504326283931732,333.1865234375,0.0450272411108017,-1.346602201461792,0.05024074233058608,2.79552,1.5003663003663004
/home/user/tesi/datasets/clic2020/train/alexander-dimitrov-5583.png,1959.51708984375,4.959102630615234,24.320518493652344,0.17359384894371033,264.6842956542969,1.5255464315414429,2.571627140045166,0.022997538248697918,2.359296,1.7777777777777777
/home/user/tesi/datasets/clic2020/train/alexander-rotker-107460.png,4788.6904296875,7.21445369720459,53.85114669799805,0.271373987197876,1124.7900390625,-0.25184619426727295,-1.1582309007644653,0.07816766926009892,2.484224,1.688375927452597
/home/user/tesi/datasets/clic2020/train/alexander-schwarz-660.png,3931.349853515625,6.879539489746094,25.93116569519043,0.24588440358638763,223.84274291992188,0.11150559037923813,-1.3357373476028442,0.016742399112371888,2.797568,1.499267935578331
/home/user/tesi/datasets/clic2020/train/alexander-shustov-63.png,2345.96923828125,5.334667205810547,12.908740043640137,0.18994207680225372,91.99531555175781,-0.5787153840065002,-0.5424158573150635,0.016062127976190475,2.79552,1.5003663003663004
/home/user/tesi/datasets/clic2020/train/alexander-shustov-69.png,6659.7353515625,6.86454963684082,29.75102424621582,0.3200282156467438,151.88064575195312,-0.21421386301517487,-1.2667419910430908,0.021309296932402647,2.787328,1.5047759000734753
/home/user/tesi/datasets/clic2020/train/alexandre-perotto-45492.png,4650.84912109375,5.621123790740967,41.32046890258789,0.26743969321250916,374.5478210449219,1.1278276443481445,-0.001856088638305664,0.05352242158882784,2.79552,1.5003663003663004
/home/user/tesi/datasets/clic2020/train/alexandre-perotto-75274.png,1800.8795166015625,4.878815174102783,90.58478546142578,0.1664186716079712,1458.4925537109375,1.9367183446884155,3.251249313354492,0.13648850355691056,2.770944,1.5136733185513673
/home/user/tesi/datasets/clic2020/train/ali-inay-2273.png,3710.6357421875,6.914259910583496,86.69247436523438,0.23888230323791504,1989.695068359375,-1.2389949560165405,0.32577943801879883,0.1536215389476103,2.78528,1.5058823529411764
/home/user/tesi/datasets/clic2020/train/ali-inay-2277.png,5313.328125,7.203257083892822,97.69600677490234,0.2858532667160034,1896.3839111328125,-0.00655600568279624,-1.2048653364181519,0.1833304716117216,2.79552,1.5003663003663004
/home/user/tesi/datasets/clic2020/train/amar-yashlaha-122277.png,1028.841064453125,6.446350574493408,59.74010467529297,0.12578646838665009,3226.512451171875,0.3488735556602478,-0.3593711853027344,0.11304492901839108,2.30764,1.5008064516129032
/home/user/tesi/datasets/clic2020/train/ambitious-creative-co-rick-barrett-110145 (1).png,2023.003662109375,6.882126331329346,34.90830612182617,0.17638356983661652,214.51556396484375,0.5313233733177185,-0.1000528335571289,0.04092011504120879,2.79552,1.5003663003663004
/home/user/tesi/datasets/clic2020/train/anders-jilden-89745.png,554.313720703125,6.102736473083496,18.26917266845703,0.09232887625694275,255.3765106201172,-0.14430910348892212,2.9881224632263184,0.027489340086996338,2.79552,1.5003663003663004
/home/user/tesi/datasets/clic2020/train/andre-koch-188.png,4283.8427734375,5.917113780975342,118.2672119140625,0.25667092204093933,5074.78173828125,0.7127358913421631,-0.5334279537200928,0.21723855963990998,2.666,1.5003750937734435
/home/user/tesi/datasets/clic2020/train/andre-robillard-298.png,4312.46435546875,6.650827407836914,32.409881591796875,0.2575269043445587,715.3641967773438,-1.2097671031951904,0.09345126152038574,0.04184433549394398,2.705408,1.550340651021953
/home/user/tesi/datasets/clic2020/train/andre-spieker-238.png,4316.8955078125,6.138168811798096,47.10242462158203,0.2576591968536377,313.9861755371094,0.2488633543252945,-1.2681447267532349,0.03588866148178469,1.83225,1.6714422158548232
/home/user/tesi/datasets/clic2020/train/andrea-boldizsar-183.png,3462.19580078125,7.41091251373291,57.409000396728516,0.23074676096439362,2159.6298828125,-0.10381283611059189,-0.9886665344238281,0.09217268603778733,1.407456,1.4897119341563787
/home/user/tesi/datasets/clic2020/train/andrew-coelho-46449.png,4302.033203125,6.051629066467285,83.08512878417969,0.2572152018547058,1388.0191650390625,1.056484580039978,0.27156591415405273,0.19237245393653987,2.799616,1.4981711777615216
/home/user/tesi/datasets/clic2020/train/andrew-collins-1612.png,4347.828125,6.5926899909973145,86.92247009277344,0.2585805654525757,1955.4609375,0.7914788126945496,-0.6976680755615234,0.19139162234042553,1.504,1.504
/home/user/tesi/datasets/clic2020/train/andrew-neel-133200.png,2578.834228515625,6.5270609855651855,90.85415649414062,0.19914594292640686,2541.909912109375,0.5663802027702332,-0.8466958999633789,0.1788025125915751,2.79552,1.5003663003663004
/home/user/tesi/datasets/clic2020/train/andrew-neel-178721.png,1263.6240234375,4.389443397521973,44.863895416259766,0.13940195739269257,903.8461303710938,2.4059231281280518,8.36992073059082,0.02620621565934066,2.79552,1.5003663003663004
/home/user/tesi/datasets/clic2020/train/angela-benito-3184.png,4635.65869140625,5.497171401977539,146.0030975341797,0.2670026421546936,8560.03125,1.4776726961135864,1.194101333618164,0.19737851227092143,1.997568,1.3333333333333333
/home/user/tesi/datasets/clic2020/train/angelina-odemchuk-180.png,4110.17626953125,7.12588357925415,34.19207000732422,0.25141432881355286,386.7320251464844,-0.9176915884017944,-0.3773822784423828,0.04276828262463343,0.698368,1.501466275659824
/home/user/tesi/datasets/clic2020/train/anna-anikina-31537.png,2487.84716796875,6.427007675170898,120.55682373046875,0.19560128450393677,4512.1943359375,0.8368048071861267,0.01639699935913086,0.1928188893630157,3.524608,0.84033203125
/home/user/tesi/datasets/clic2020/train/anna-popovic-56025.png,3946.21728515625,7.235050201416016,95.22654724121094,0.24634863436222076,757.2237548828125,-0.4447097182273865,-1.2980796098709106,0.14639640477527985,2.150408,1.5033444816053512
/home/user/tesi/datasets/clic2020/train/annie-spratt-42051.png,1966.0682373046875,5.992142677307129,72.6924819946289,0.17388387024402618,2610.4501953125,0.8746429085731506,0.26050877571105957,0.12087974350979305,2.770944,0.66064453125
/home/user/tesi/datasets/clic2020/train/annie-spratt-44241.png,1686.625,4.392976760864258,16.014062881469727,0.1610531061887741,82.96769714355469,2.2760002613067627,4.732575416564941,0.012260690172543135,2.666,1.5003750937734435
/home/user/tesi/datasets/clic2020/train/anthony-delanoix-14634.png,3088.542236328125,7.647518634796143,40.141639709472656,0.21793977916240692,695.9097900390625,-0.5721372365951538,0.08900022506713867,0.04413096668956044,2.79552,0.66650390625
/home/user/tesi/datasets/clic2020/train/anthony-delanoix-16442.png,6817.58740234375,6.540095806121826,119.3536605834961,0.3237987458705902,3825.37353515625,-0.7828150987625122,-0.9849088191986084,0.15372095352564102,2.79552,1.5003663003663004
/home/user/tesi/datasets/clic2020/train/anthony-delanoix-22776.png,934.506591796875,6.737473964691162,15.532697677612305,0.11988119781017303,186.59262084960938,0.3148670792579651,-0.28275609016418457,0.016279261103479853,2.79552,1.5003663003663004
/home/user/tesi/datasets/clic2020/train/anthony-delanoix-33879.png,3239.72607421875,5.380433559417725,12.249488830566406,0.22321012616157532,136.32945251464844,1.2881335020065308,0.3376123905181885,0.007961667239010988,2.79552,0.66650390625
/home/user/tesi/datasets/clic2020/train/anthony-indraus-14311.png,1913.1951904296875,4.755099296569824,54.358642578125,0.17152978479862213,1330.1026611328125,1.9053398370742798,2.881721019744873,0.07606312957875458,2.79552,1.5003663003663004
/home/user/tesi/datasets/clic2020/train/anton-repponen-96746.png,5465.14453125,6.527398586273193,82.30120086669922,0.2899082601070404,1604.1531982421875,0.08211030066013336,-1.4801626205444336,0.14663736502562225,2.797568,1.499267935578331
/home/user/tesi/datasets/clic2020/train/anton-repponen-99546.png,984.207763671875,4.64612340927124,49.62741470336914,0.12302777916193008,1177.3536376953125,0.397024005651474,-0.20736360549926758,0.0693198048595815,2.789376,1.5036710719530102
/home/user/tesi/datasets/clic2020/train/ariana-prestes-285.png,5278.71826171875,5.441440582275391,102.8470687866211,0.2849207818508148,2786.272216796875,1.3417202234268188,0.22551751136779785,0.11762280058651027,0.698368,1.501466275659824
/home/user/tesi/datasets/clic2020/train/arto-marttinen-182999.png,3500.649169921875,6.6422014236450195,61.47593307495117,0.23202461004257202,1460.3621826171875,0.14941732585430145,-1.382318139076233,0.11296465243512427,2.801664,1.4970760233918128
/home/user/tesi/datasets/clic2020/train/arto-marttinen-79383.png,3643.4111328125,5.831206798553467,42.92437744140625,0.23670852184295654,488.6159973144531,0.7845156788825989,-0.642688512802124,0.0570467540423636,2.585616,1.28954802259887
/home/user/tesi/datasets/clic2020/train/artur-pokusin-739.png,6075.609375,6.545224189758301,20.209169387817383,0.30567124485969543,170.1060791015625,0.21749725937843323,-1.473763346672058,0.006895226845501194,2.519424,1.5
/home/user/tesi/datasets/clic2020/train/arvee-marie-107.png,4592.2060546875,6.985156059265137,49.43901824951172,0.2657482922077179,532.489501953125,-0.8095197677612305,-0.6713056564331055,0.06429862540009144,1.119744,1.5
/home/user/tesi/datasets/clic2020/train/aurelien-bellanger-3970.png,1719.782470703125,4.578472137451172,25.898521423339844,0.16262847185134888,434.4929504394531,1.3986164331436157,1.6169004440307617,0.01462303972069597,2.79552,1.5003663003663004
/home/user/tesi/datasets/clic2020/train/austin-neill-139496.png,5356.31005859375,7.212536811828613,54.56999588012695,0.28700703382492065,1501.2662353515625,-0.027279403060674667,-1.318158745765686,0.09140044127831133,2.794155,1.4996336996336996
/home/user/tesi/datasets/clic2020/train/austin-neill-159603.png,1236.962646484375,6.849496364593506,18.750179290771484,0.1379234492778778,117.35139465332031,-0.8938558101654053,0.37079501152038574,0.014310229747454955,2.794155,1.4996336996336996
/home/user/tesi/datasets/clic2020/train/austin-neill-189141.png,5569.1494140625,6.478825092315674,45.024375915527344,0.29265379905700684,667.3295288085938,0.660727858543396,-1.0282495021820068,0.057963856693705254,2.794155,1.4996336996336996
/home/user/tesi/datasets/clic2020/train/axel-antas-bergkvist-7400.png,271.4615478515625,3.1212096214294434,23.22877311706543,0.06461212038993835,751.8179321289062,2.630791664123535,11.730273246765137,0.014439635675144748,2.476032,1.6939619520264682
/home/user/tesi/datasets/clic2020/train/barcelona-81.png,1831.7685546875,7.154947280883789,80.78453826904297,0.16783985495567322,1479.51806640625,0.16708999872207642,0.563448429107666,0.158564453125,0.3072,1.3333333333333333
/home/user/tesi/datasets/clic2020/train/barcelona-82.png,2065.8212890625,7.326909065246582,62.02903747558594,0.17824043333530426,1085.376708984375,1.1499909162521362,1.794642448425293,0.08889580890973037,0.54592,0.7502930832356389
/home/user/tesi/datasets/clic2020/train/barn-images-11460.png,4886.10791015625,6.607624530792236,49.153011322021484,0.27412039041519165,992.2252197265625,0.6133144497871399,-0.9618511199951172,0.06689693801344286,2.678,1.4936519790888723
/home/user/tesi/datasets/clic2020/train/bartlomiej-jacak-114470.png,3721.52978515625,6.237936496734619,30.9761905670166,0.23923271894454956,141.93751525878906,0.5371038317680359,-1.0149619579315186,0.022629792469713656,2.789376,1.5036710719530102
/home/user/tesi/datasets/clic2020/train/bartosz-bak-254.png,4762.00439453125,6.344305038452148,161.38243103027344,0.2706167995929718,4248.64013671875,0.5601562261581421,-0.8212170600891113,0.27240274173394846,1.997568,0.75
/home/user/tesi/datasets/clic2020/train/bec-brown-3490.png,5253.71533203125,6.097436904907227,22.35974884033203,0.28424522280693054,116.01211547851562,0.7449550032615662,-1.0875552892684937,0.016879655137230894,2.509056,1.4938271604938271
/home/user/tesi/datasets/clic2020/train/ben-dumond-13830.png,2844.410888671875,6.9624528884887695,36.82685852050781,0.2091490775346756,602.8796997070312,-0.5808539390563965,-0.7628626823425293,0.05778424049908425,2.79552,0.66650390625
/home/user/tesi/datasets/clic2020/train/benjamin-combs-27619.png,1480.224853515625,4.541452884674072,42.03622055053711,0.1508772075176239,392.31982421875,2.0139615535736084,4.098727226257324,0.048668941735347984,2.79552,1.5003663003663004
/home/user/tesi/datasets/clic2020/train/benjamin-combs-28880.png,6341.87548828125,6.929952144622803,101.01177978515625,0.31229767203330994,2468.74169921875,-0.4092303216457367,-1.308679223060608,0.14338596952781846,2.797568,1.499267935578331
/home/user/tesi/datasets/clic2020/train/benjamin-combs-28896.png,4419.3798828125,4.408752918243408,19.42226791381836,0.2606997787952423,276.44189453125,1.6635693311691284,1.371500015258789,0.015744476877289377,2.79552,1.5003663003663004
/home/user/tesi/datasets/clic2020/train/bertrand-zuchuat-641.png,4032.833984375,6.073561668395996,27.104154586791992,0.24903762340545654,238.2796630859375,1.037630558013916,-0.3681762218475342,0.022340745192307693,2.79552,0.66650390625
/home/user/tesi/datasets/clic2020/train/beto-galetto-200.png,2777.58984375,6.759261131286621,27.524492263793945,0.20667782425880432,282.07427978515625,-1.074384331703186,-0.11827278137207031,0.01816218707133059,1.119744,1.5
/home/user/tesi/datasets/clic2020/train/biegun-wschodni-8636.png,2194.881103515625,6.937610149383545,49.679588317871094,0.1837238222360611,557.9412841796875,0.1241392120718956,-0.346663236618042,0.07999993200609225,2.353152,1.7824194952132288
/home/user/tesi/datasets/clic2020/train/bino-storyteller-33047.png,2535.864990234375,6.854713439941406,31.20757484436035,0.19747985899448395,465.42083740234375,-0.33980828523635864,0.2090609073638916,0.019774138621794873,2.79552,1.5003663003663004
/home/user/tesi/datasets/clic2020/train/bjorn-simon-418.png,5729.310546875,6.9619364738464355,38.22133255004883,0.29683220386505127,462.028076171875,-0.19860970973968506,-1.4175723791122437,0.034530109114775616,1.95024,1.3656903765690376
/home/user/tesi/datasets/clic2020/train/blake-richard-verdoorn-21434.png,3326.27294921875,6.680245399475098,24.61103057861328,0.22617200016975403,234.01641845703125,-0.060695547610521317,-1.019396185874939,0.02150868182650073,2.797568,1.499267935578331
/home/user/tesi/datasets/clic2020/train/blake-richard-verdoorn-25009.png,3009.116943359375,6.993668556213379,10.608987808227539,0.21511925756931305,53.94301223754883,-0.15510641038417816,-1.0415643453598022,0.002480397206959707,2.79552,1.5003663003663004
/home/user/tesi/datasets/clic2020/train/bonnie-meisels-437.png,5279.8740234375,6.880219459533691,86.19940185546875,0.28495192527770996,1543.2144775390625,0.19198180735111237,-0.9525241851806641,0.13828400496473645,2.758656,1.5204157386785448
/home/user/tesi/datasets/clic2020/train/brandon-lam-29892.png,3411.94677734375,7.121034622192383,17.497774124145508,0.2290661334991455,194.87326049804688,0.12630058825016022,-1.1640350818634033,0.017945498511904762,2.79552,1.5003663003663004
/home/user/tesi/datasets/clic2020/train/brian-erickson-54417.png,1168.17626953125,5.932598114013672,12.767961502075195,0.13403372466564178,74.20804595947266,1.127256155014038,2.226065158843994,0.005246480305989583,2.359296,1.7777777777777777
/home/user/tesi/datasets/clic2020/train/brownie-768.png,1908.8406982421875,6.574122905731201,107.88724517822266,0.1713344007730484,2251.5927734375,1.02388596534729,0.6348626613616943,0.24163925438596492,1.488384,1.7894736842105263
/home/user/tesi/datasets/clic2020/train/buzo-jesus-190.png,844.9887084960938,6.357088565826416,31.240964889526367,0.11399485915899277,175.12916564941406,1.33440363407135,3.3991851806640625,0.026697794596354168,0.786432,1.3333333333333333
/home/user/tesi/datasets/clic2020/train/c-ma-435.png,2404.055908203125,3.8839664459228516,34.32164764404297,0.1922791451215744,1037.8291015625,2.002227783203125,2.8279237747192383,0.046966666666666664,0.24,1.5
/home/user/tesi/datasets/clic2020/train/caleb-george-480.png,2553.189208984375,5.359034061431885,47.68812561035156,0.1981533020734787,304.4883117675781,1.5344339609146118,1.3588180541992188,0.06117257334919262,1.775616,1.5
/home/user/tesi/datasets/clic2020/train/caleb-ralston-21604.png,455.9911193847656,4.703618049621582,25.33445930480957,0.0837409719824791,474.716064453125,-0.05117054283618927,1.884592056274414,0.02824924924924925,0.666,1.5015015015015014
/home/user/tesi/datasets/clic2020/train/cameron-kirby-49742.png,3680.85791015625,6.685345649719238,22.241382598876953,0.23792187869548798,101.22931671142578,-0.3640933036804199,-1.3198117017745972,0.018127933264652014,2.79552,1.5003663003663004
/home/user/tesi/datasets/clic2020/train/carli-jeen-365.png,6026.47509765625,7.01096773147583,14.065533638000488,0.30443277955055237,53.62650680541992,0.09299167990684509,-1.2650223970413208,0.004840959821428572,2.79552,1.5003663003663004
/home/user/tesi/datasets/clic2020/train/carli-jeen-431.png,3785.299560546875,5.605188846588135,17.634286880493164,0.24127371609210968,128.81170654296875,1.1799373626708984,0.2468116283416748,0.008377332303113553,2.79552,1.5003663003663004
/home/user/tesi/datasets/clic2020/train/caroline-sada-92.png,5391.92333984375,6.9310197830200195,79.08014678955078,0.2879596948623657,4418.72509765625,0.03820265084505081,-1.5312094688415527,0.1353343328335832,0.667,1.4992503748125936
/home/user/tesi/datasets/clic2020/train/caryle-barton-56255.png,1722.189697265625,6.6599440574646,32.77013397216797,0.1627422422170639,515.5771484375,-1.6305649280548096,2.291238784790039,0.052162177614494806,2.168832,1.9338999055712938
/home/user/tesi/datasets/clic2020/train/casey-fyfe-998.png,4355.947265625,5.502376079559326,31.867782592773438,0.25882190465927124,384.6822814941406,1.0628957748413086,-0.4526340961456299,0.0219970703125,2.78528,1.5058823529411764
/home/user/tesi/datasets/clic2020/train/cayton-heath-60402.png,4006.551025390625,6.855892181396484,37.0762825012207,0.2482246607542038,688.3085327148438,-0.7159383893013,-0.621760368347168,0.03772769740462216,2.791424,1.5025678650036685
/home/user/tesi/datasets/clic2020/train/charles-forerunner-1727.png,6226.12255859375,5.29501485824585,29.788000106811523,0.3094344735145569,363.8380432128906,1.2159191370010376,-0.08272600173950195,0.028540665064102563,2.79552,1.5003663003663004
/home/user/tesi/datasets/clic2020/train/charles-forerunner-378.png,4312.82177734375,7.3608551025390625,44.1302604675293,0.25753751397132874,603.2783203125,0.7495518922805786,-0.7611382007598877,0.05016919929029304,2.79552,1.5003663003663004
/home/user/tesi/datasets/clic2020/train/charles-l-309.png,6131.84814453125,6.955462455749512,77.89704132080078,0.3070828318595886,1722.4862060546875,0.19102643430233002,-1.4245136976242065,0.11652628580729167,0.393216,1.5
/home/user/tesi/datasets/clic2020/train/charles-s-524.png,5539.3583984375,6.096681594848633,42.427364349365234,0.29186999797821045,746.8837280273438,-0.609004557132721,-1.2185715436935425,0.08081716460622711,2.79552,1.5003663003663004
/home/user/tesi/datasets/clic2020/train/chelsea-francis-3458.png,2098.15673828125,6.341845512390137,22.175907135009766,0.17962999641895294,254.42222595214844,0.8890601396560669,0.27317070960998535,0.02266334315388848,2.791424,1.5025678650036685
/home/user/tesi/datasets/clic2020/train/chloe-benko-prieur-162.png,5174.75830078125,6.845888614654541,58.65338897705078,0.28210124373435974,2289.715576171875,0.15971556305885315,-0.9359760284423828,0.07183588039108187,2.801664,1.4970760233918128
/home/user/tesi/datasets/clic2020/train/chris-adams-237.png,6989.8662109375,6.820952415466309,105.64567565917969,0.3278644382953644,5552.33642578125,0.1802264302968979,-1.460999608039856,0.17593386424833612,1.259712,1.3333333333333333
/home/user/tesi/datasets/clic2020/train/chris-becker-52648.png,5411.779296875,6.96766996383667,26.179201126098633,0.288489431142807,602.674560546875,-0.3106606602668762,-1.3398908376693726,0.040417882898351645,2.79552,1.5003663003663004
/home/user/tesi/datasets/clic2020/train/chris-greenhow-135337.png,2596.341552734375,6.495911598205566,65.6148452758789,0.19982080161571503,551.27392578125,0.9248570203781128,0.20814275741577148,0.08774652636400651,3.14368,1.3342019543973942
/home/user/tesi/datasets/clic2020/train/christian-holzinger-1262.png,2733.49072265625,7.213728427886963,33.69644546508789,0.20503060519695282,338.016357421875,-0.753410279750824,0.318284273147583,0.04423577724358974,2.79552,1.5003663003663004
/home/user/tesi/datasets/clic2020/train/christopher-campbell-30253.png,2295.455078125,7.359277248382568,12.698271751403809,0.18788596987724304,88.98196411132812,0.966621458530426,0.3980224132537842,0.0066471111111111114,2.25,1.0
/home/user/tesi/datasets/clic2020/train/christopher-skor-1894.png,3255.03466796875,6.82218074798584,17.518917083740234,0.223736971616745,114.44107055664062,-1.0814422369003296,0.20575308799743652,0.013455743281391147,2.267136,1.8500451671183378
/home/user/tesi/datasets/clic2020/train/chuttersnap-255210.png,3783.43994140625,7.088747024536133,88.54998016357422,0.241214320063591,1158.6785888671875,0.0058819144032895565,-1.149574875831604,0.135951156085703,2.65335,1.5
/home/user/tesi/datasets/clic2020/train/cierra-59.png,3116.7470703125,7.357868671417236,40.396629333496094,0.21893267333507538,307.6507873535156,-0.8232102990150452,0.19227099418640137,0.03991343896713615,0.27264,1.5023474178403755
/home/user/tesi/datasets/clic2020/train/clark-street-mercantile-33932.png,4603.591796875,6.76276159286499,42.21990203857422,0.26607754826545715,447.7720947265625,0.17380736768245697,-1.0289924144744873,0.0464502988981346,2.799616,1.4981711777615216
/home/user/tesi/datasets/clic2020/train/claudio-testa-135408.png,2715.19873046875,5.747931480407715,58.59019088745117,0.20434340834617615,1350.509765625,0.3796641528606415,-0.7862024307250977,0.08672370910644531,2.62144,1.6
/home/user/tesi/datasets/clic2020/train/clem-onojeghuo-91150.png,4631.21533203125,5.3570170402526855,33.97796630859375,0.26687467098236084,427.8534240722656,0.9155637621879578,-0.7531743049621582,0.038087010645604394,2.79552,1.5003663003663004
/home/user/tesi/datasets/clic2020/train/cole-patrick-404.png,2406.650146484375,6.92296028137207,52.851043701171875,0.1923828274011612,413.7244567871094,0.1777346283197403,-0.9109227657318115,0.07898948871828143,1.775616,1.5
/home/user/tesi/datasets/clic2020/train/cornelia-schutz-338.png,6599.736328125,6.987998962402344,74.15703582763672,0.3185833692550659,2237.5126953125,-0.21845513582229614,-1.470139503479004,0.15827058411850853,0.462954,1.33446519524618
